Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionRate,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
39,0,170.0,3.0,2.0,3.0,76.0,2.0,2,3.0,3069.0,10302.0,0,0,15,3,4.0,1,11.0,3,3.0,10.0,8.0,0.0,7.0,10.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
40,0,884.0,15.0,3.0,1.0,80.0,2.0,3,3.0,10435.0,25800.0,1,0,13,3,4.0,2,18.0,2,3.0,18.0,15.0,14.0,12.0,1.2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,0,208.0,8.0,4.0,3.0,52.0,3.0,2,3.0,4148.0,12250.0,1,0,12,3,4.0,1,15.0,5,3.0,14.0,11.0,2.0,9.0,4.667,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,0,671.0,19.0,3.0,3.0,85.0,3.0,2,3.0,5768.0,26493.0,3,0,17,3,1.0,3,9.0,2,2.0,4.0,3.0,0.0,2.0,4.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
39,0,711.0,4.0,3.0,1.0,81.0,3.0,2,3.0,5042.0,3140.0,0,0,13,3,4.0,0,10.0,2,1.0,9.0,2.0,3.0,8.0,2.25,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
45,0,1329.0,2.0,2.0,4.0,59.0,2.0,2,4.0,5770.0,5388.0,1,0,19,3,1.0,2,10.0,3,3.0,10.0,7.0,3.0,9.0,2.5,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
38,0,397.0,2.0,2.0,4.0,54.0,2.0,3,3.0,7756.0,14199.0,3,1,19,3,4.0,1,10.0,6,4.0,5.0,4.0,0.0,2.0,5.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
35,1,737.0,10.0,3.0,4.0,55.0,2.0,3,1.0,10306.0,21530.0,9,0,17,3,3.0,0,15.0,3,3.0,13.0,12.0,6.0,0.0,1.857,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
37,0,1470.0,10.0,3.0,2.0,71.0,3.0,1,2.0,3936.0,9953.0,1,0,11,3,1.0,1,8.0,2,1.0,8.0,4.0,7.0,7.0,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
40,0,448.0,16.0,3.0,3.0,84.0,3.0,3,4.0,7945.0,19948.0,6,1,15,3,4.0,0,18.0,2,2.0,4.0,2.0,3.0,3.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,0,602.0,1.0,5.0,1.0,37.0,3.0,2,4.0,5743.0,10503.0,4,1,11,3,3.0,0,14.0,3,3.0,10.0,7.0,0.0,2.0,10.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48,0,365.0,4.0,5.0,3.0,89.0,2.0,4,4.0,15202.0,5602.0,2,0,25,4,2.0,1,23.0,3,3.0,2.0,2.0,2.0,2.0,0.667,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
35,1,763.0,15.0,2.0,1.0,59.0,1.0,2,4.0,5440.0,22098.0,6,1,14,3,4.0,2,7.0,2,2.0,2.0,2.0,2.0,2.0,0.667,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
24,0,567.0,2.0,1.0,1.0,32.0,3.0,1,4.0,3760.0,17218.0,1,1,13,3,3.0,0,6.0,2,3.0,6.0,3.0,1.0,3.0,3.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
27,0,486.0,8.0,3.0,2.0,86.0,4.0,1,3.0,3517.0,22490.0,7,0,17,3,1.0,0,5.0,0,3.0,3.0,2.0,0.0,2.0,3.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
27,0,591.0,2.0,3.0,4.0,87.0,3.0,1,4.0,2580.0,6297.0,2,0,13,3,3.0,0,6.0,0,2.0,4.0,2.0,1.0,2.0,2.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
40,1,1329.0,7.0,3.0,1.0,73.0,3.0,1,1.0,2166.0,3339.0,3,1,14,3,2.0,0,10.0,3,1.0,4.0,2.0,0.0,3.0,4.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
29,0,469.0,10.0,3.0,3.0,42.0,2.0,2,3.0,5869.0,23413.0,9,0,11,3,3.0,0,8.0,2,3.0,5.0,2.0,1.0,4.0,2.5,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
36,0,711.0,5.0,4.0,2.0,42.0,3.0,3,1.0,8008.0,22792.0,4,0,12,3,3.0,2,9.0,6,3.0,3.0,2.0,0.0,2.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,0,772.0,2.0,1.0,4.0,77.0,4.0,2,3.0,5206.0,4973.0,1,0,17,3,3.0,2,7.0,6,3.0,7.0,7.0,0.0,7.0,7.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39,0,492.0,12.0,3.0,4.0,66.0,3.0,2,2.0,5295.0,7693.0,4,0,21,4,3.0,0,7.0,3,3.0,5.0,4.0,1.0,0.0,2.5,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
49,0,301.0,22.0,4.0,1.0,72.0,3.0,4,2.0,16413.0,3498.0,3,0,16,3,2.0,2,27.0,2,3.0,4.0,2.0,1.0,2.0,2.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
50,0,813.0,17.0,5.0,4.0,50.0,2.0,3,1.0,13269.0,21981.0,5,0,15,3,3.0,3,19.0,3,3.0,14.0,11.0,1.0,11.0,7.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,0,1141.0,2.0,3.0,3.0,31.0,3.0,1,3.0,2783.0,13251.0,1,0,19,3,1.0,0,2.0,3,3.0,2.0,2.0,2.0,2.0,0.667,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
34,0,1130.0,3.0,3.0,4.0,66.0,3.0,2,2.0,5433.0,19332.0,1,0,12,3,3.0,1,11.0,2,3.0,11.0,8.0,7.0,9.0,1.375,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,0,311.0,7.0,3.0,1.0,77.0,3.0,1,2.0,2013.0,10950.0,2,0,11,3,3.0,0,15.0,4,3.0,4.0,3.0,1.0,3.0,2.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
49,0,465.0,6.0,1.0,3.0,41.0,2.0,4,3.0,13966.0,11652.0,2,1,19,3,2.0,1,30.0,3,3.0,15.0,11.0,2.0,12.0,5.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,0,894.0,1.0,4.0,4.0,33.0,2.0,2,3.0,4374.0,15411.0,0,0,15,3,3.0,0,4.0,6,3.0,3.0,2.0,1.0,2.0,1.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
36,0,1040.0,3.0,2.0,4.0,79.0,4.0,2,1.0,6842.0,26308.0,6,0,20,4,1.0,1,13.0,3,3.0,5.0,4.0,0.0,4.0,5.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
54,0,584.0,22.0,5.0,2.0,91.0,3.0,4,3.0,17426.0,18685.0,3,0,25,4,3.0,1,36.0,6,3.0,10.0,8.0,4.0,7.0,2.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
43,0,1291.0,15.0,2.0,3.0,65.0,2.0,4,3.0,17603.0,3525.0,1,0,24,4,1.0,1,14.0,3,3.0,14.0,10.0,6.0,11.0,2.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
35,1,880.0,12.0,4.0,4.0,36.0,3.0,2,4.0,4581.0,10414.0,3,1,24,4,1.0,0,13.0,2,4.0,11.0,9.0,6.0,7.0,1.571,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
38,0,1189.0,1.0,3.0,4.0,90.0,3.0,2,4.0,4735.0,9867.0,7,0,15,3,4.0,2,19.0,4,4.0,13.0,11.0,2.0,9.0,4.333,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
29,0,991.0,5.0,3.0,1.0,43.0,2.0,2,2.0,4187.0,3356.0,1,1,13,3,2.0,1,10.0,3,2.0,10.0,0.0,0.0,9.0,10.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
33,0,392.0,2.0,4.0,4.0,93.0,3.0,2,4.0,5505.0,3921.0,1,0,14,3,3.0,2,6.0,5,3.0,6.0,2.0,0.0,4.0,6.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
32,0,977.0,2.0,3.0,4.0,45.0,3.0,2,2.0,5470.0,25518.0,0,0,13,3,3.0,2,10.0,4,2.0,9.0,5.0,1.0,6.0,4.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
31,0,1112.0,5.0,4.0,1.0,67.0,3.0,2,4.0,5476.0,22589.0,1,0,11,3,1.0,2,10.0,2,3.0,10.0,0.0,0.0,2.0,10.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
49,0,464.0,16.0,3.0,4.0,74.0,3.0,1,1.0,2587.0,24941.0,4,1,16,3,2.0,1,17.0,2,2.0,2.0,2.0,2.0,2.0,0.667,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
38,0,148.0,2.0,3.0,4.0,42.0,2.0,1,2.0,2440.0,23826.0,1,0,22,4,2.0,0,4.0,3,3.0,4.0,3.0,3.0,3.0,1.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
47,0,1225.0,2.0,4.0,2.0,47.0,4.0,4,2.0,15972.0,21086.0,6,0,14,3,3.0,3,29.0,2,3.0,3.0,2.0,1.0,2.0,1.5,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,0,809.0,1.0,3.0,3.0,36.0,3.0,4,3.0,15379.0,22384.0,4,0,14,3,1.0,0,23.0,2,3.0,8.0,7.0,0.0,0.0,8.0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
41,0,1206.0,23.0,2.0,4.0,80.0,3.0,3,3.0,7082.0,11591.0,3,1,16,3,4.0,0,21.0,2,3.0,2.0,0.0,0.0,2.0,2.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
20,0,727.0,9.0,1.0,4.0,54.0,3.0,1,1.0,2728.0,21082.0,1,0,11,3,1.0,0,2.0,3,3.0,2.0,2.0,0.0,2.0,2.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
33,0,530.0,16.0,3.0,3.0,36.0,3.0,2,4.0,5368.0,16130.0,1,1,25,4,3.0,1,7.0,2,3.0,6.0,5.0,1.0,2.0,3.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,0,1351.0,26.0,4.0,1.0,80.0,3.0,2,3.0,5347.0,7419.0,6,0,14,3,2.0,2,10.0,2,2.0,3.0,2.0,0.0,2.0,3.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
44,0,528.0,1.0,3.0,3.0,44.0,3.0,1,4.0,3195.0,4167.0,4,1,18,3,1.0,3,8.0,2,3.0,2.0,2.0,2.0,2.0,0.667,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,1,1320.0,8.0,1.0,4.0,93.0,2.0,1,3.0,3989.0,20586.0,1,1,11,3,1.0,0,5.0,2,3.0,5.0,4.0,1.0,2.0,2.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
38,0,1495.0,4.0,2.0,4.0,87.0,3.0,1,3.0,3306.0,26176.0,7,0,19,3,4.0,1,7.0,5,2.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
53,0,1395.0,24.0,4.0,2.0,48.0,4.0,3,4.0,7005.0,3458.0,3,0,15,3,3.0,0,11.0,2,3.0,4.0,3.0,1.0,2.0,2.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
48,1,708.0,7.0,2.0,4.0,95.0,3.0,1,3.0,2655.0,11740.0,2,1,11,3,3.0,2,19.0,3,3.0,9.0,7.0,7.0,7.0,1.125,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
32,1,1259.0,2.0,4.0,4.0,95.0,3.0,1,2.0,1393.0,24852.0,1,0,12,3,1.0,0,1.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
26,0,786.0,7.0,3.0,4.0,76.0,3.0,1,4.0,2570.0,11925.0,1,0,20,4,3.0,0,7.0,5,3.0,7.0,7.0,5.0,7.0,1.167,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
55,0,1441.0,22.0,3.0,1.0,94.0,2.0,1,2.0,3537.0,23737.0,5,0,12,3,4.0,1,8.0,1,3.0,4.0,2.0,1.0,2.0,2.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
34,0,1157.0,5.0,2.0,2.0,57.0,2.0,2,4.0,3986.0,11912.0,1,0,14,3,3.0,1,15.0,3,4.0,15.0,10.0,4.0,13.0,3.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
60,0,370.0,1.0,4.0,3.0,92.0,1.0,3,4.0,10883.0,20467.0,3,0,20,4,3.0,1,19.0,2,4.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
33,0,267.0,21.0,3.0,2.0,79.0,4.0,1,2.0,2028.0,13637.0,1,0,18,3,4.0,3,14.0,6,3.0,14.0,11.0,2.0,13.0,4.667,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
37,0,1278.0,1.0,4.0,3.0,31.0,1.0,2,4.0,9525.0,7677.0,1,0,14,3,3.0,2,6.0,2,2.0,6.0,3.0,1.0,3.0,3.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
34,0,678.0,19.0,3.0,2.0,35.0,2.0,1,4.0,2929.0,20338.0,1,0,12,3,2.0,0,10.0,3,3.0,10.0,9.0,8.0,7.0,1.111,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
23,1,427.0,7.0,3.0,3.0,99.0,3.0,1,4.0,2275.0,25103.0,1,1,21,4,2.0,1,3.0,2,3.0,3.0,2.0,0.0,2.0,3.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
44,0,921.0,2.0,3.0,3.0,96.0,4.0,3,4.0,7879.0,14810.0,1,1,19,3,2.0,1,9.0,2,3.0,8.0,7.0,6.0,7.0,1.143,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35,0,146.0,2.0,4.0,1.0,79.0,2.0,1,4.0,4930.0,13970.0,0,1,14,3,3.0,0,6.0,2,4.0,5.0,4.0,1.0,4.0,2.5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
43,0,1179.0,2.0,3.0,4.0,73.0,3.0,2,4.0,7847.0,6069.0,1,1,17,3,1.0,1,10.0,3,3.0,10.0,9.0,8.0,8.0,1.111,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
24,0,581.0,9.0,3.0,3.0,62.0,4.0,1,3.0,4401.0,17616.0,1,0,16,3,4.0,1,5.0,1,3.0,5.0,3.0,0.0,4.0,5.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
41,0,918.0,6.0,3.0,4.0,35.0,3.0,3,3.0,9241.0,15869.0,1,0,12,3,2.0,0,10.0,3,3.0,10.0,8.0,8.0,7.0,1.111,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
29,0,1082.0,9.0,4.0,4.0,43.0,3.0,1,3.0,2974.0,25412.0,9,0,17,3,3.0,1,9.0,2,3.0,5.0,3.0,1.0,2.0,2.5,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
36,0,530.0,2.0,4.0,3.0,51.0,3.0,2,4.0,4502.0,7439.0,3,0,15,3,3.0,0,17.0,2,2.0,13.0,7.0,6.0,7.0,1.857,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
45,0,1238.0,1.0,1.0,3.0,74.0,2.0,3,3.0,10748.0,3395.0,3,0,23,4,4.0,1,25.0,3,2.0,23.0,15.0,14.0,4.0,1.533,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
24,1,240.0,22.0,1.0,4.0,58.0,1.0,1,3.0,1555.0,11585.0,1,0,11,3,3.0,1,1.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
47,1,1093.0,9.0,3.0,3.0,82.0,1.0,4,3.0,12936.0,24164.0,7,0,11,3,3.0,0,25.0,3,1.0,23.0,5.0,14.0,10.0,1.533,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
26,0,390.0,17.0,4.0,4.0,62.0,1.0,1,3.0,2305.0,6217.0,1,0,15,3,3.0,3,3.0,3,4.0,3.0,2.0,0.0,2.0,3.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
45,0,1005.0,28.0,2.0,4.0,48.0,2.0,4,2.0,16704.0,17119.0,1,0,11,3,3.0,0,21.0,2,3.0,21.0,6.0,8.0,6.0,2.333,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
32,0,585.0,10.0,3.0,1.0,56.0,3.0,1,3.0,3433.0,17360.0,6,0,13,3,1.0,1,10.0,3,2.0,5.0,2.0,1.0,3.0,2.5,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
31,0,741.0,2.0,4.0,2.0,69.0,3.0,1,3.0,3477.0,18103.0,1,0,14,3,4.0,1,6.0,2,4.0,5.0,2.0,0.0,3.0,5.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
41,0,552.0,4.0,3.0,3.0,60.0,1.0,2,2.0,6430.0,20794.0,6,0,19,3,2.0,1,10.0,4,3.0,3.0,2.0,1.0,2.0,1.5,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
40,0,369.0,8.0,2.0,2.0,92.0,3.0,2,1.0,6516.0,5041.0,2,1,16,3,2.0,1,18.0,3,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
24,0,506.0,29.0,1.0,2.0,91.0,3.0,1,1.0,3907.0,3622.0,1,0,13,3,2.0,3,6.0,2,4.0,6.0,2.0,1.0,2.0,3.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
46,0,717.0,13.0,4.0,3.0,34.0,3.0,2,2.0,5562.0,9697.0,6,0,14,3,4.0,0,19.0,3,3.0,10.0,7.0,0.0,9.0,10.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,0,1370.0,27.0,4.0,4.0,49.0,3.0,2,3.0,6883.0,5151.0,2,0,16,3,2.0,1,17.0,3,3.0,7.0,7.0,0.0,7.0,7.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
30,0,793.0,16.0,1.0,2.0,33.0,3.0,1,4.0,2862.0,3811.0,1,0,12,3,2.0,1,10.0,2,2.0,10.0,0.0,0.0,8.0,10.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
47,0,543.0,2.0,4.0,3.0,87.0,3.0,2,2.0,4978.0,3536.0,7,0,11,3,4.0,1,4.0,3,1.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
46,0,1277.0,2.0,3.0,3.0,74.0,3.0,3,4.0,10368.0,5596.0,4,1,12,3,2.0,1,13.0,5,2.0,10.0,6.0,0.0,3.0,10.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
36,1,1456.0,13.0,5.0,2.0,96.0,2.0,2,1.0,6134.0,8658.0,5,1,13,3,2.0,3,16.0,3,3.0,2.0,2.0,2.0,2.0,0.667,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,1,964.0,1.0,2.0,1.0,34.0,1.0,2,2.0,6735.0,12147.0,6,0,15,3,2.0,0,10.0,2,3.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
23,0,160.0,4.0,1.0,3.0,51.0,3.0,1,2.0,3295.0,12862.0,1,0,13,3,3.0,0,3.0,3,1.0,3.0,2.0,1.0,2.0,1.5,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
31,0,163.0,24.0,1.0,4.0,30.0,3.0,2,4.0,5238.0,6670.0,2,0,20,4,4.0,0,9.0,3,2.0,5.0,4.0,1.0,4.0,2.5,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
39,0,792.0,1.0,3.0,4.0,77.0,3.0,2,4.0,6472.0,8989.0,1,1,15,3,4.0,1,9.0,2,3.0,9.0,8.0,5.0,8.0,1.5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
32,0,371.0,19.0,3.0,4.0,80.0,1.0,3,3.0,9610.0,3840.0,3,0,13,3,3.0,1,10.0,2,1.0,4.0,3.0,0.0,2.0,4.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
40,0,611.0,7.0,4.0,2.0,88.0,3.0,5,2.0,19833.0,4349.0,1,0,14,3,2.0,0,21.0,3,2.0,21.0,8.0,12.0,8.0,1.615,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
45,0,176.0,4.0,3.0,3.0,56.0,1.0,3,3.0,9756.0,6595.0,4,0,21,4,3.0,2,9.0,2,4.0,5.0,0.0,0.0,3.0,5.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
30,0,1312.0,2.0,4.0,4.0,78.0,2.0,1,1.0,4968.0,26427.0,0,0,16,3,4.0,0,10.0,2,3.0,9.0,7.0,0.0,7.0,9.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
24,0,897.0,10.0,3.0,1.0,59.0,3.0,1,4.0,2145.0,2097.0,0,0,14,3,4.0,1,3.0,2,3.0,2.0,2.0,2.0,1.0,0.667,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
30,1,600.0,8.0,3.0,3.0,66.0,2.0,1,4.0,2180.0,9732.0,6,0,11,3,3.0,1,6.0,0,2.0,4.0,2.0,1.0,2.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
31,0,1003.0,5.0,3.0,1.0,51.0,3.0,2,3.0,8346.0,20943.0,1,0,19,3,3.0,1,6.0,3,3.0,5.0,2.0,0.0,2.0,5.0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
27,0,1054.0,8.0,3.0,3.0,67.0,3.0,1,4.0,3445.0,6152.0,1,0,11,3,3.0,0,6.0,5,2.0,6.0,2.0,1.0,4.0,3.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
29,1,428.0,9.0,3.0,2.0,52.0,1.0,1,2.0,2760.0,14630.0,1,0,13,3,3.0,0,2.0,3,3.0,2.0,2.0,2.0,2.0,0.667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29,0,461.0,1.0,3.0,4.0,70.0,4.0,2,3.0,6294.0,23060.0,8,1,12,3,4.0,0,10.0,5,4.0,3.0,2.0,0.0,2.0,3.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,0,979.0,15.0,2.0,3.0,94.0,2.0,3,1.0,7140.0,3088.0,2,0,11,3,1.0,1,12.0,2,3.0,7.0,7.0,1.0,7.0,3.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
34,0,181.0,2.0,4.0,4.0,97.0,4.0,1,4.0,2932.0,5586.0,0,1,14,3,1.0,3,6.0,3,3.0,5.0,0.0,1.0,2.0,2.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
33,0,1283.0,2.0,3.0,4.0,62.0,3.0,2,2.0,5147.0,10697.0,8,0,15,3,4.0,0,13.0,2,2.0,11.0,7.0,1.0,7.0,5.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
49,0,1313.0,11.0,4.0,4.0,80.0,3.0,2,4.0,4507.0,8191.0,3,0,12,3,3.0,0,8.0,1,4.0,5.0,1.0,0.0,4.0,5.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33,1,211.0,16.0,3.0,1.0,74.0,3.0,3,1.0,8564.0,10092.0,2,1,20,4,3.0,0,11.0,2,2.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
38,0,594.0,2.0,2.0,3.0,75.0,2.0,1,2.0,2468.0,15963.0,4,0,14,3,2.0,1,9.0,4,2.0,6.0,1.0,0.0,5.0,6.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
31,1,1079.0,16.0,4.0,1.0,70.0,3.0,3,3.0,8161.0,19002.0,2,0,13,3,1.0,3,10.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
29,0,590.0,4.0,3.0,4.0,91.0,2.0,1,1.0,2109.0,10007.0,1,0,13,3,3.0,1,1.0,2,3.0,1.0,0.0,0.0,0.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30,0,305.0,16.0,3.0,3.0,58.0,4.0,2,3.0,5294.0,9128.0,3,0,16,3,3.0,1,10.0,3,3.0,7.0,0.0,1.0,7.0,3.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
